city,state,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids,goodForGroups
Charlotte,NC,4.0,False,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.5,True,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Goodyear,AZ,2.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,2.0,True,none,quiet,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,0
Las Vegas,NV,3.5,True,none,loud,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,3.5,True,full_bar,average,dressy,4,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Pittsburgh,PA,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Chandler,AZ,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Buckeye,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,BLANK,1
Indian Trail,NC,3.5,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Maricopa,AZ,2.0,True,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Charlotte,NC,3.5,True,beer_and_wine,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,3.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Montreal,QC,3.5,True,full_bar,very_loud,BLANK,1,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Las Vegas,NV,3.5,True,none,quiet,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,0
Glendale,AZ,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,TRUE,1
Tempe,AZ,2.0,True,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Chandler,AZ,2.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Chandler,AZ,2.5,False,beer_and_wine,average,casual,2,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,0
Scottsdale,AZ,4.0,False,full_bar,quiet,casual,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Verona,WI,3.0,True,full_bar,very_loud,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Indian Trail,NC,4.5,True,beer_and_wine,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Litchfield Park,AZ,4.0,True,beer_and_wine,average,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,none,BLANK,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,1.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,2.5,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,BLANK,1
Fitchburg,WI,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Phoenix,AZ,4.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Montreal,QC,4.0,True,full_bar,loud,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,0
Fitchburg,WI,4.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,3.0,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,4.0,True,none,loud,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,0
Fountain Hills,AZ,3.5,True,none,average,casual,2,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,0
Charlotte,NC,3.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,2.5,True,full_bar,average,casual,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,1
Tempe,AZ,4.0,True,full_bar,average,BLANK,2,BLANK,FALSE,outdoor,TRUE,BLANK,BLANK,1
Gilbert,AZ,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Charlotte,NC,2.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Madison,WI,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Waterloo,ON,3.5,True,none,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Verdun,QC,4.5,True,none,average,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
North Las Vegas,NV,4.0,True,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,3.0,True,none,average,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,0
Concord,NC,3.0,True,none,average,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,4.0,True,none,BLANK,BLANK,1,FALSE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,4.0,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,BLANK,1
Phoenix,AZ,3.0,False,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,BLANK,TRUE,0
Las Vegas,NV,4.0,True,beer_and_wine,quiet,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Chandler,AZ,4.0,True,full_bar,quiet,casual,2,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Henderson,NV,3.5,False,none,quiet,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Fort Mill,SC,4.0,True,none,quiet,BLANK,2,FALSE,BLANK,BLANK,TRUE,FALSE,BLANK,0
Charlotte,NC,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Charlotte,NC,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Chandler,AZ,4.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.5,True,none,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.5,False,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,FALSE,TRUE,1
Henderson,NV,3.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.5,True,none,quiet,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,3.0,True,full_bar,loud,BLANK,1,FALSE,TRUE,outdoor,TRUE,TRUE,BLANK,1
Henderson,NV,3.0,False,full_bar,average,casual,2,FALSE,FALSE,yes,FALSE,BLANK,BLANK,1
Charlotte,NC,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Verona,WI,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,3.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,2.5,False,full_bar,very_loud,casual,2,FALSE,TRUE,yes,TRUE,FALSE,BLANK,1
Las Vegas,NV,4.0,True,full_bar,average,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,FALSE,1
Pittsburgh,PA,4.0,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Las Vegas,NV,2.5,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,1
Mesa,AZ,3.5,False,none,quiet,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.0,False,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Fountain Hills,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Westmount,QC,4.0,True,full_bar,average,casual,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Charlotte,NC,2.5,True,full_bar,loud,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Chandler,AZ,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Mesa,AZ,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3.0,False,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.0,True,full_bar,average,casual,3,FALSE,FALSE,no,TRUE,TRUE,BLANK,1
Pittsburgh,PA,4.0,True,none,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
North Las Vegas,NV,3.5,True,beer_and_wine,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,4.0,True,none,loud,casual,1,TRUE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,4.0,True,full_bar,loud,casual,2,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,0
Madison,WI,4.0,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Surprise,AZ,4.5,True,none,very_loud,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,4.5,True,none,average,casual,1,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Charlotte,NC,4.0,True,full_bar,average,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Phoenix,AZ,4.0,True,none,loud,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,4.5,True,none,BLANK,BLANK,1,TRUE,BLANK,BLANK,BLANK,TRUE,BLANK,0
Waterloo,ON,4.0,True,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Mesa,AZ,1.0,True,none,BLANK,BLANK,BLANK,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.0,False,full_bar,very_loud,casual,1,FALSE,TRUE,yes,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,TRUE,1
Las Vegas,NV,3.5,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,TRUE,1
Phoenix,AZ,3.5,True,full_bar,quiet,casual,2,FALSE,FALSE,no,FALSE,BLANK,BLANK,0
Gila Bend,AZ,4.0,True,beer_and_wine,average,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.0,True,beer_and_wine,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Las Vegas,NV,4.0,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,4.5,True,full_bar,average,BLANK,1,BLANK,BLANK,yes,FALSE,BLANK,BLANK,0
Madison,WI,4.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Phoenix,AZ,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Montral,QC,4.5,True,none,BLANK,BLANK,2,TRUE,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Charlotte,NC,3.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Fort Mill,SC,3.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,3.0,True,none,loud,casual,1,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Las Vegas,NV,3.5,True,full_bar,loud,BLANK,2,BLANK,BLANK,yes,FALSE,BLANK,BLANK,1
Mesa,AZ,3.0,False,full_bar,very_loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,BLANK,1
Mesa,AZ,3.0,True,full_bar,quiet,casual,2,FALSE,TRUE,BLANK,TRUE,FALSE,TRUE,1
Las Vegas,NV,2.0,True,none,very_loud,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Fountain Hills,AZ,4.0,True,full_bar,average,casual,1,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,4.5,True,full_bar,average,dressy,3,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Tempe,AZ,3.5,False,full_bar,very_loud,BLANK,2,BLANK,TRUE,outdoor,TRUE,BLANK,BLANK,1
Las Vegas,NV,4.0,True,none,loud,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Las Vegas,NV,4.0,False,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Tempe,AZ,3.0,True,beer_and_wine,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,TRUE,0
Pittsburgh,PA,4.5,True,full_bar,average,casual,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,0
Charlotte,NC,4.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Phoenix,AZ,3.0,True,beer_and_wine,average,casual,2,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,0
Las Vegas,NV,3.0,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,4.0,False,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,2.5,False,none,average,casual,1,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Las Vegas,NV,4.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
North Las Vegas,NV,3.5,False,none,average,casual,2,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Pittsburgh,PA,4.0,True,full_bar,average,BLANK,1,BLANK,BLANK,yes,TRUE,BLANK,BLANK,1
Chandler,AZ,3.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,2.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Pittsburgh,PA,3.5,True,full_bar,average,casual,2,TRUE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Scottsdale,AZ,3.0,False,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Phoenix,AZ,3.5,True,full_bar,quiet,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Tempe,AZ,3.5,False,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Las Vegas,NV,3.5,True,none,BLANK,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Peoria,AZ,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Huntersville,NC,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Henderson,NV,3.0,False,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Glendale,AZ,4.0,True,none,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Tempe,AZ,4.0,True,none,average,casual,1,FALSE,BLANK,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,4.0,True,none,quiet,casual,1,TRUE,TRUE,BLANK,FALSE,BLANK,BLANK,0
Phoenix,AZ,2.0,True,full_bar,average,casual,3,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,0
Charlotte,NC,3.5,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Scottsdale,AZ,4.0,True,none,average,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Queen Creek,AZ,5.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,3.0,True,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,BLANK,BLANK,1
Scottsdale,AZ,2.5,True,none,very_loud,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Madison,WI,3.5,True,beer_and_wine,average,casual,1,TRUE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,4.0,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,2.5,True,none,average,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Chandler,AZ,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Gilbert,AZ,3.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Tempe,AZ,1.5,True,none,quiet,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Mesa,AZ,4.0,False,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,0
Las Vegas,NV,3.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,4.5,True,none,BLANK,BLANK,1,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Charlotte,NC,3.0,True,full_bar,average,casual,2,FALSE,BLANK,BLANK,TRUE,BLANK,BLANK,1
Henderson,NV,3.5,True,none,average,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,0
Surprise,AZ,3.5,True,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.5,True,none,quiet,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Matthews,NC,4.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Charlotte,NC,3.5,False,beer_and_wine,average,casual,2,TRUE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Tempe,AZ,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,3.0,True,none,quiet,casual,1,TRUE,FALSE,BLANK,TRUE,TRUE,TRUE,0
Montreal,QC,4.5,True,beer_and_wine,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Scottsdale,AZ,2.5,False,none,BLANK,BLANK,1,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
Edinburgh,EDH,3.5,True,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,BLANK,BLANK,1
Phoenix,AZ,2.5,True,none,loud,casual,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Pittsburgh,PA,4.0,True,full_bar,quiet,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Scottsdale,AZ,2.5,True,none,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Glendale,AZ,4.0,True,none,quiet,casual,1,FALSE,TRUE,BLANK,TRUE,FALSE,BLANK,1
Phoenix,AZ,4.0,True,none,average,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Pittsburgh,PA,4.5,True,none,average,casual,2,FALSE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Pittsburgh,PA,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Laveen,AZ,4.0,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Henderson,NV,3.0,True,none,average,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,3.5,True,beer_and_wine,average,casual,1,TRUE,BLANK,BLANK,FALSE,BLANK,BLANK,1
Phoenix,AZ,4.5,True,none,average,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,0
Glendale,AZ,4.5,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Charlotte,NC,4.0,True,full_bar,very_loud,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,2.5,True,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,BLANK,1
Charlotte,NC,4.5,True,full_bar,quiet,dressy,3,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Pittsburgh,PA,3.5,False,none,average,casual,1,TRUE,TRUE,BLANK,FALSE,FALSE,TRUE,1
Pittsburgh,PA,4.5,True,none,quiet,casual,1,FALSE,FALSE,BLANK,TRUE,FALSE,BLANK,1
Charlotte,NC,4.0,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Tempe,AZ,3.5,True,none,quiet,casual,1,TRUE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Sun Prairie,WI,3.5,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Henderson,NV,3.5,True,full_bar,loud,BLANK,2,BLANK,BLANK,outdoor,TRUE,BLANK,BLANK,1
Las Vegas,NV,2.0,True,none,BLANK,BLANK,3,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Charlotte,NC,4.0,False,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Las Vegas,NV,4.0,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Glendale,AZ,4.0,True,beer_and_wine,BLANK,casual,1,TRUE,TRUE,BLANK,FALSE,BLANK,TRUE,1
Madison,WI,3.0,True,full_bar,loud,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,1
Chandler,AZ,3.5,False,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,BLANK,BLANK,0
Charlotte,NC,2.5,True,none,loud,casual,1,FALSE,FALSE,BLANK,BLANK,FALSE,BLANK,1
Las Vegas,NV,3.5,False,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Madison,WI,2.5,True,full_bar,loud,casual,2,FALSE,TRUE,no,TRUE,TRUE,BLANK,1
Charlotte,NC,3.5,True,full_bar,average,casual,1,FALSE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Pittsburgh,PA,4.5,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Phoenix,AZ,2.5,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,TRUE,BLANK,BLANK,0
Charlotte,NC,3.0,False,beer_and_wine,loud,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Phoenix,AZ,3.0,True,none,quiet,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,2.0,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,1
Mesa,AZ,3.0,True,none,average,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Las Vegas,NV,3.5,True,none,quiet,casual,2,TRUE,FALSE,BLANK,TRUE,TRUE,BLANK,1
Las Vegas,NV,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Gilbert,AZ,1.5,True,none,BLANK,BLANK,2,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Peoria,AZ,4.0,True,beer_and_wine,very_loud,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,TRUE,1
Pittsburgh,PA,3.5,True,full_bar,average,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Henderson,NV,3.0,True,none,quiet,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
San Tan Valley,AZ,4.5,True,none,average,casual,1,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,0
Pittsburgh,PA,4.5,True,none,average,casual,1,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Mesa,AZ,3.0,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,TRUE,BLANK,BLANK,1
Charlotte,NC,3.5,True,full_bar,average,casual,2,TRUE,TRUE,BLANK,TRUE,BLANK,BLANK,1
Scottsdale,AZ,2.5,True,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Tempe,AZ,4.0,True,none,BLANK,casual,1,FALSE,BLANK,BLANK,FALSE,BLANK,BLANK,0
Las Vegas,NV,4.0,False,full_bar,average,dressy,4,FALSE,FALSE,BLANK,TRUE,FALSE,FALSE,1
Las Vegas,NV,3.0,True,beer_and_wine,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,BLANK,0
Homestead,PA,3.0,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Las Vegas,NV,3.5,False,full_bar,average,casual,2,TRUE,FALSE,BLANK,FALSE,TRUE,BLANK,1
Scottsdale,AZ,3.0,True,none,quiet,casual,1,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Madison,WI,3.5,True,full_bar,average,casual,2,FALSE,FALSE,BLANK,FALSE,FALSE,BLANK,1
Charlotte,NC,3.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,FALSE,BLANK,BLANK,0
Madison,WI,4.0,True,none,average,casual,2,FALSE,TRUE,BLANK,FALSE,FALSE,TRUE,1
Scottsdale,AZ,4.0,True,beer_and_wine,average,casual,1,TRUE,FALSE,BLANK,TRUE,TRUE,TRUE,1
Avondale,AZ,3.5,True,full_bar,average,casual,2,FALSE,TRUE,BLANK,FALSE,BLANK,BLANK,1
Glendale,AZ,2.5,True,none,loud,casual,1,TRUE,TRUE,BLANK,FALSE,TRUE,BLANK,1
Chandler,AZ,4.0,True,none,loud,casual,1,FALSE,TRUE,BLANK,TRUE,TRUE,BLANK,1
Charlotte,NC,4.0,True,none,BLANK,BLANK,1,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,0
Phoenix,AZ,3.5,True,none,BLANK,BLANK,1,BLANK,TRUE,BLANK,BLANK,BLANK,BLANK,0
